@relation Act_Set_1_pca

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute feature100 numeric
@attribute feature101 numeric
@attribute feature102 numeric
@attribute feature103 numeric
@attribute feature104 numeric
@attribute feature105 numeric
@attribute feature106 numeric
@attribute feature107 numeric
@attribute feature108 numeric
@attribute feature109 numeric
@attribute feature110 numeric
@attribute feature111 numeric
@attribute feature112 numeric
@attribute feature113 numeric
@attribute feature114 numeric
@attribute feature115 numeric
@attribute feature116 numeric
@attribute feature117 numeric
@attribute feature118 numeric
@attribute feature119 numeric
@attribute feature120 numeric
@attribute feature121 numeric
@attribute feature122 numeric
@attribute feature123 numeric
@attribute feature124 numeric
@attribute feature125 numeric
@attribute feature126 numeric
@attribute feature127 numeric
@attribute feature128 numeric
@attribute feature129 numeric
@attribute feature130 numeric
@attribute feature131 numeric
@attribute feature132 numeric
@attribute feature133 numeric
@attribute feature134 numeric
@attribute feature135 numeric
@attribute feature136 numeric
@attribute feature137 numeric
@attribute feature138 numeric
@attribute feature139 numeric
@attribute feature140 numeric
@attribute feature141 numeric
@attribute feature142 numeric
@attribute feature143 numeric
@attribute feature144 numeric
@attribute feature145 numeric
@attribute feature146 numeric
@attribute feature147 numeric
@attribute feature148 numeric
@attribute feature149 numeric
@attribute feature150 numeric
@attribute Activation {1,-1}

@data
-10540.78261,-29.124717,35.68135,50.566759,19.948666,2.699127,-28.53823,-2.351535,-15.485972,11.028106,-0.148344,-5.860742,2.319709,-1.304066,-3.172214,-6.765163,4.764758,-3.364204,-7.238722,6.072241,2.698055,-4.121203,-1.258194,0.872201,1.24334,0.063031,0.023426,0.340077,2.31242,-0.493775,0.320294,2.677842,-0.025812,-0.397221,0.14505,0.224446,0.141201,-0.579938,0.414015,0.262628,-0.042963,-0.157291,-0.358518,-0.431151,-0.449244,-0.439557,0.53289,-0.151575,0.123279,-0.086856,-0.03926,0.067213,-0.054382,0.285952,0.027726,0.108653,-0.30246,0.096413,0.014621,0.026095,0.014486,-0.01549,-0.15606,-0.085544,-0.154563,0.245392,0.08117,-0.06018,-0.395091,0.268472,0.015886,0.133223,0.098888,-0.099994,-0.100539,0.220533,-0.065178,0.207747,0.128474,-0.18865,0.084064,0.125087,0.10702,0.218977,-0.072903,-0.051589,-0.007979,0.102734,-0.078501,-0.059789,0.015739,0.064216,0.054003,0.033011,0.009743,0.026234,-0.183574,0.037172,0.106011,0.003346,0.049088,0.017688,0.043489,0.019425,0.00468,-0.034469,0.029131,0.073177,-0.060961,0.063945,0.022042,-0.035589,0.006437,-0.018576,-0.003707,0.002527,0.008362,0.015125,-0.001272,0.003398,0.000286,-0.003765,0.002428,-0.000159,-0.051,-0.031242,0.011063,-0.007711,0.033198,0.006007,-0.003007,-0.015011,0.014085,0.017681,0.004616,-0.016891,0.007782,0.016246,0.000539,0.012806,-0.002616,0.005993,-0.00443,0.00183,0.00253,0.003928,0.000792,0.012478,-0.011761,-0.012118,1
2712.977315,22.226921,-18.74087,-60.874601,-12.995506,-31.161478,19.62791,5.554501,-2.900327,-3.167886,5.409643,3.090427,4.621709,-1.339571,-6.232928,-9.421825,-14.038346,1.898807,-0.228713,0.99505,-2.204416,2.772828,-3.505597,-4.299821,0.506132,-0.230256,-2.183069,0.219018,-3.161596,1.080774,0.587478,-0.223621,0.20728,0.515311,-0.41062,-0.046968,0.091911,-0.037593,0.314555,-0.668117,0.499375,0.29315,0.483842,-0.381577,0.15389,-0.751561,-0.092081,-0.558325,-0.236948,0.37375,0.156439,0.219202,-0.064613,-0.091457,0.17239,0.059138,0.087753,0.203464,0.08274,0.101538,0.127833,-0.147008,0.310636,-0.018735,0.01692,0.005887,0.10683,0.088233,0.066313,-0.027456,0.020836,0.11122,-0.214204,0.074432,0.043085,-0.014484,0.142645,-0.118921,0.127132,-0.133816,0.127019,-0.166954,-0.217824,-0.105877,-0.119451,0.120521,0.089371,-0.11562,0.053196,-0.053386,0.024687,-0.130992,-0.009828,0.058367,-0.048717,0.019948,0.036796,-0.22128,0.042377,0.126831,0.034343,-0.140473,-0.040915,-0.004898,-0.018679,-0.003535,0.032437,-0.01595,0.006209,-0.00777,-0.058804,0.038462,0.013852,-0.025209,-0.013144,0.028477,0.029672,-0.006644,-0.022399,-0.027562,-0.023245,0.0025,-0.003285,-0.003745,-0.039886,-0.011613,-0.002728,0.002745,0.010982,-0.000592,-0.014882,-0.022604,-0.006107,0.006546,0.00585,0.011531,-0.02351,-0.038655,-0.023956,-0.006418,0.004987,-0.00373,0.008222,0.012733,-0.015999,-0.01123,0.004908,0.000817,0.006023,-0.013183,1
-2972.101493,83.764649,12.241933,-38.27036,-44.485963,-18.177862,-21.968858,10.413706,3.281413,6.26491,3.256433,-2.238505,-12.205052,-4.167391,-2.604577,-1.334106,-5.494383,1.723023,-0.022063,0.425082,-1.700513,-1.23303,0.547771,-0.297074,-0.131823,0.997522,-1.414823,-0.711103,2.155667,1.740881,-1.397085,1.359972,0.06749,1.441141,-0.641619,0.135846,0.613968,0.375817,0.150955,-0.274802,-0.447508,0.105157,-0.088385,0.565813,0.304941,0.233117,0.348256,0.528069,0.295137,0.26915,0.081087,0.132524,-0.419909,0.158348,0.084179,-0.087014,-0.071922,-0.050802,-0.04603,0.102761,-0.497457,-0.132598,0.076453,0.300168,0.141185,0.183119,-0.059461,0.133004,-0.160695,-0.08951,-0.062355,-0.153145,0.001563,-0.05609,0.128097,0.044982,0.048565,-0.129356,-0.177417,-0.090933,-0.100511,-0.097337,-0.015025,0.15264,0.005655,-0.055721,0.106492,-0.165289,0.103396,-0.068324,-0.146391,0.064448,0.025857,0.022044,0.165907,-0.078311,0.029902,-0.078463,-0.015053,-0.009497,0.065093,0.064879,0.036848,-0.080623,0.05119,-0.043144,0.031072,-0.0495,0.014143,-0.021097,0.022461,-0.006475,0.002367,-0.01257,-0.022662,0.024931,0.010559,0.011537,-0.012477,0.011544,0.026247,0.006815,-0.005468,-0.02398,0.017563,-0.000289,0.016419,-0.004181,0.004347,-0.021783,-0.021071,0.007194,-0.043115,0.005016,-0.008786,0.0051,0.006414,-0.012173,0.000857,-0.001417,-0.019913,-0.016406,0.002793,-0.003034,0.016821,-0.005264,0.019516,-0.007978,0.007619,0.001688,1
-14308.072282,271.885472,-3.746488,-6.351517,-26.179403,-22.441655,14.209188,5.227782,2.062041,16.327944,13.442524,-3.173202,-3.765223,-5.89304,-4.552613,-1.9063,1.990238,-2.411903,6.120875,-1.946923,1.548087,1.560361,-2.00285,1.64469,-4.444255,0.007196,0.638521,-1.95385,-1.144007,3.010628,1.464222,1.529866,0.349893,0.332652,0.078167,-0.392664,0.097498,0.05612,-0.066853,0.415982,-0.240159,0.067406,-0.259628,0.352313,-0.138492,-0.133317,-0.012394,0.051093,0.194578,0.140649,-0.081725,-0.252269,0.260442,-0.014097,-0.168158,-0.178974,-0.110455,-0.03258,-0.142609,-0.40926,-0.203396,0.265875,0.145557,-0.022329,0.142864,0.115032,-0.171251,-0.094411,0.06675,-0.005888,0.111451,-0.135183,-0.181619,-0.128534,0.102205,0.071174,-0.101425,-0.189982,-0.007604,-0.122825,0.161743,0.05043,0.132604,0.016424,0.09217,0.023688,-0.099057,-0.191649,-0.055706,-0.065498,0.057032,0.071106,-0.181234,0.1039,0.124314,-0.037494,0.004714,-0.013623,-0.001031,-0.024273,0.120706,-0.068519,-0.011551,-0.025083,0.017576,0.037471,0.013881,-0.093148,0.006805,-0.043821,-0.03832,-0.025421,-0.021444,0.00149,0.034908,-0.019563,0.000259,-0.001053,0.032664,0.043511,0.001672,-0.018474,-0.006862,-0.010512,-0.009509,-0.001008,0.010067,-0.028978,0.008707,-0.024618,0.022132,-0.015137,-0.02313,-0.025379,-0.004881,-0.000202,0.019262,0.005882,-0.005522,-0.020548,-0.00135,-0.004573,-0.004182,0.006859,-0.000226,-0.000302,-0.022038,-0.015108,-0.013875,0.003181,1
-9422.701668,756.753454,43.188291,-168.659249,-7.424945,-0.108374,-1.13809,11.654702,10.24711,-2.059933,9.051561,-7.844494,-1.19641,-5.708834,-0.23226,3.128989,3.293081,0.714766,6.446209,2.907653,2.475893,-1.427478,-3.556273,-1.49364,0.492057,-1.684524,-1.494065,0.307884,-0.832138,1.582331,0.656389,-1.787001,0.085013,-0.646853,0.041555,0.209927,-0.101831,0.540748,-0.327833,0.503501,-0.155903,0.155224,0.094639,0.310409,0.078432,-0.240004,0.148415,0.282503,0.055181,-0.068545,-0.091482,-0.29539,-0.078607,0.008838,-0.038832,0.087923,0.062405,-0.01254,-0.019447,0.076221,0.214681,-0.020304,0.009395,0.535283,-0.281433,0.006859,-0.082009,-0.069546,0.170779,0.103983,0.089952,0.19037,0.062804,0.009574,-0.110853,-0.003301,0.054662,-0.097343,0.135398,0.07261,-0.002579,0.077774,0.078341,-0.085745,-0.193235,-0.183222,0.047676,-0.077492,0.106332,-0.122611,-0.085382,0.050914,0.023742,0.065861,0.084907,0.019369,-0.126355,-0.076842,0.09491,0.06664,0.029363,-0.070602,0.021311,0.021579,0.007661,0.05454,0.023222,-0.051714,-0.069128,0.02077,-0.006684,0.01354,-0.029682,-0.031932,0.029681,-0.010441,-0.005948,-0.006341,-0.014159,0.013204,-0.020484,0.015113,-0.004068,0.001158,0.02372,0.026954,0.015728,-0.009559,0.014836,0.002412,-0.014277,0.010053,-0.010977,0.003653,-0.010879,0.007072,0.00782,-0.002746,-0.008376,-0.0083,-0.002173,-0.018667,0.014516,-0.003107,-0.020454,-0.001164,0.014702,0.00754,-0.008774,0.006131,1
-4430.01735,-142.910802,2.842927,31.47376,19.60806,34.952011,9.484248,10.595794,-3.629685,4.054856,1.898065,5.476299,7.920234,-3.71302,0.947793,4.128844,4.38457,0.989977,0.701618,-0.194406,1.620243,-0.516807,-0.254176,-0.287897,0.929071,0.159904,1.249167,-0.75284,1.302211,2.545018,-0.128784,-0.346193,0.811364,-0.42235,-0.312528,-0.379496,-0.46234,0.014149,-0.926464,0.039952,0.327984,0.203064,0.165469,-0.130974,0.129755,-0.141197,0.098836,-0.088951,-0.532126,-0.114866,-0.013614,-0.005529,-0.006391,0.066738,-0.109867,-0.147119,-0.302586,-0.020804,-0.054544,-0.026666,0.045011,-0.036435,-0.199354,-0.140602,-0.081376,-0.143495,0.045365,-0.08458,0.129644,-0.043644,0.093527,-0.130615,-0.289533,-0.056728,-0.081317,-0.117036,-0.069546,-0.338785,0.158627,-0.13707,-0.170819,-0.177185,0.025136,-0.157898,0.036436,-0.081511,-0.006524,-0.276388,-0.063534,-0.015852,-0.053827,0.130971,0.007322,-0.034398,0.151171,-0.002113,-0.021477,-0.057194,-0.101749,-0.025727,0.005237,-0.000174,0.178013,-0.068772,0.080055,-0.000998,-0.024538,0.007829,0.033333,0.069488,-0.011914,0.026912,0.02491,-0.002759,-0.071559,0.0631,0.027415,-0.00433,0.012599,-0.022034,0.039667,-0.03487,-0.039917,-0.031612,-0.008127,0.015103,0.026893,0.035637,-0.013417,0.01636,-0.002826,0.023068,0.005696,0.000694,-0.00726,-0.023767,-0.015982,0.021799,-0.004826,0.010968,-0.003081,0.008906,0.003445,-0.008023,-0.002214,0.009231,-0.012259,-0.014607,0.017521,-0.013803,-1
-13594.130501,266.705031,42.855538,-50.761301,-67.641231,28.697856,-32.81133,1.348906,2.642766,-10.198985,-8.388859,-5.046888,-1.528512,-2.495855,-5.219023,1.362757,-5.979235,-0.072821,0.182439,-3.987657,3.190196,-1.530005,0.292554,-2.213567,3.099174,1.381917,0.164597,1.834097,-0.883315,2.963701,-0.262089,-0.187569,0.034539,0.001643,-0.128615,-0.3572,0.303829,-0.570384,0.227063,-0.003633,0.543007,-0.678858,0.111967,-0.589289,0.480429,0.304428,-0.07696,0.054217,0.666219,0.03348,-0.00297,-0.111588,-0.027473,-0.130155,-0.131774,-0.046766,-0.248622,-0.253613,-0.34853,0.005016,-0.273349,0.245828,0.190466,0.295403,0.374765,0.148609,-0.208558,0.039515,-0.060383,0.050487,-0.027232,0.048429,0.138171,-0.017762,0.017904,0.106359,0.020091,0.212971,0.106765,0.116628,-0.010466,-0.083908,-0.074232,-0.05716,0.104116,-0.141034,-0.129744,-0.116152,0.063569,0.048445,-0.07414,-0.097537,0.105806,0.035747,-0.120425,-0.094618,-0.050219,-0.008502,0.083228,-0.10022,0.088799,0.101608,-0.038221,-0.039749,-0.069099,-0.053742,-0.093537,-0.012531,0.025288,0.01736,-0.03228,-0.018056,-0.000623,0.044495,-0.040409,0.031557,0.022998,0.034496,0.012063,-0.024117,0.026841,-0.00357,-0.003909,-0.000228,-0.011459,-0.007529,0.002745,0.02467,0.014754,0.038629,0.029045,-0.026211,-0.006251,-0.02539,-0.008531,0.016739,0.028452,0.012014,-0.010526,0.012273,-0.010487,0.029537,0.020977,0.013469,0.006027,-0.012881,-0.012948,-0.007166,-0.004491,0.016191,1
-13426.932086,-88.615764,-28.904197,-16.90539,-6.721242,-13.385191,-14.33587,3.433451,-3.011643,1.751025,1.102285,-12.382781,5.140902,-8.804032,-2.170991,-1.320545,0.09567,-0.048021,-0.56857,-0.375942,-1.732145,-0.421159,0.940451,-2.051471,2.865827,0.687987,-0.835896,0.127537,-0.418166,2.427976,-1.281149,-1.261197,-0.000986,-0.335071,-0.112597,-0.310365,0.842533,-0.242831,-0.004801,-0.239104,-0.019281,0.085018,-0.205828,-0.003573,0.281346,-0.445091,0.137956,-0.443916,0.613553,-0.038662,-0.007554,0.003675,-0.332912,-0.452922,0.03422,0.004604,0.272101,-0.351519,0.006946,0.156736,-0.454281,-0.025249,0.031043,0.0547,-0.143544,0.124259,0.100473,0.095374,0.231693,0.0245,0.109146,-0.057858,0.089499,0.153997,0.103395,0.033339,-0.046446,-0.190292,-0.247941,-0.110384,-0.21172,-0.070229,0.219623,-0.100587,-0.143898,-0.007849,-0.061926,0.110391,0.026298,0.042977,0.180798,0.102679,-0.218464,-0.092156,0.042656,-0.087608,0.048605,0.039969,-0.121301,-0.0217,-0.110465,-0.096652,0.022305,0.023682,-0.005368,-0.084642,-0.01149,0.019096,0.081469,-0.027415,0.025769,0.029277,-0.039952,-0.019068,0.028598,-0.04117,0.014417,-0.003987,0.042558,-0.039496,0.007559,-0.012695,-0.04793,0.025416,-0.048258,-0.007882,-0.012994,-0.027974,-0.018425,-0.012321,-0.0238,0.02221,-0.017551,-0.003895,-0.010352,-0.001241,0.028432,-0.002841,-0.011904,0.013201,0.002909,0.015684,-0.014346,-0.021455,0.00864,-0.000057,0.001871,-0.018499,0.009413,-0.000048,-1
-2559.37588,-176.209765,-10.405784,-31.275919,-20.839064,8.038551,-14.145621,1.769566,-6.635037,-5.307832,-4.56014,1.979842,-3.937809,7.624292,0.010749,-1.098684,-2.563241,6.25524,-5.48051,-8.68721,-0.620512,2.339468,-0.210801,0.074593,2.825148,1.81032,0.242799,0.523388,-1.400123,1.842752,1.125517,1.323129,-0.188926,0.753235,-0.583287,-0.024247,-0.066818,-0.110466,0.070963,-0.20427,-0.204464,-0.264006,0.282492,-0.363627,0.386082,-0.055383,0.343598,0.019192,-0.488902,-0.260201,0.355295,0.123363,-0.542233,0.101283,-0.317166,0.162399,-0.16434,0.149747,0.01833,-0.043743,0.011099,-0.339176,0.168815,-0.083058,0.17974,0.088311,0.069608,-0.076599,0.061391,-0.122608,0.280194,0.262093,-0.076108,-0.236469,0.020695,-0.006924,0.210693,-0.004137,0.141722,0.056479,0.057881,-0.114823,0.006974,0.062872,0.128109,-0.095394,-0.081968,-0.008008,0.115046,0.07185,0.088664,-0.074394,0.04464,0.095913,-0.074189,0.0747,0.026369,-0.069592,0.123359,0.050848,0.150841,0.065892,-0.072371,-0.041947,0.013433,0.050331,-0.083662,0.053164,0.04081,-0.005413,0.068555,0.025343,-0.029082,-0.001237,0.041903,-0.016972,-0.013649,-0.005156,-0.023336,-0.008853,0.047456,-0.022479,-0.008234,-0.002694,-0.019263,-0.009505,-0.030573,-0.014745,-0.027843,-0.010144,0.011521,-0.021168,0.020685,0.005655,-0.0253,0.000796,0.020486,-0.007602,-0.002908,-0.001871,0.010712,-0.007925,-0.004653,-0.016116,-0.00154,0.006153,-0.006597,-0.003517,0.004303,-0.002457,1
1630.532117,-106.252423,-24.091521,-33.718354,28.098697,-19.502877,13.253974,0.410856,7.750659,3.251113,-2.45105,-0.236942,-8.813911,5.486088,-1.87448,1.58592,3.936066,5.715523,0.268503,3.498663,1.778038,-0.026988,-0.095919,-1.976729,0.920777,-2.156294,0.68516,-1.976241,-1.068157,-2.319874,-1.796565,0.586206,-1.120645,1.04737,0.294497,0.25039,0.071036,-0.034471,-0.41261,0.45271,0.526834,0.38242,-0.034015,0.087041,0.223054,-0.179089,-0.189981,-0.175952,-0.406292,0.350829,-0.104808,0.205258,0.213197,0.016543,-0.853537,-0.343798,-0.027067,0.266411,-0.111732,-0.142789,-0.193907,0.020616,-0.02267,-0.05849,-0.053755,0.230467,0.213853,-0.163991,0.171052,-0.087407,0.014211,-0.212102,0.184765,-0.173284,0.092162,-0.225917,0.137044,-0.005823,-0.130267,0.062471,-0.028853,-0.102623,-0.005777,0.050585,0.00346,-0.212236,-0.080167,-0.09735,-0.001172,0.009318,-0.048154,-0.000049,-0.015186,0.061866,0.031794,-0.026806,-0.025527,-0.004355,0.10518,0.009214,-0.017028,0.063013,-0.139914,-0.038023,-0.054843,-0.13962,0.118894,-0.040164,-0.09779,0.088626,0.011937,0.007111,0.031578,0.018261,-0.023044,-0.007986,-0.032242,-0.027745,0.054753,0.015528,0.008085,0.00416,0.01349,-0.003068,-0.03271,-0.014936,0.002542,-0.002683,0.013688,0.01315,-0.00259,0.019592,0.004793,-0.007493,-0.008259,-0.020516,0.010611,-0.004075,0.006206,-0.016746,0.018166,0.00084,0.00142,-0.017379,0.016092,0.012591,0.014555,-0.005829,-0.00968,0.002908,1
-12487.910207,-227.585442,-10.500959,-7.846087,35.988271,31.389175,-15.278877,-6.81909,12.339682,-13.851752,6.354497,6.33129,-1.565474,1.839304,-0.633715,4.363172,-3.718217,-0.150218,6.562314,-3.252552,-2.20539,1.339608,0.480358,0.911659,-1.189241,1.006112,0.432883,0.034639,-0.292072,-1.803626,-0.859344,0.117529,0.489092,-1.119039,0.575045,1.096058,0.705244,-0.521255,0.247882,-0.145214,-0.580688,-0.257078,-0.172936,-0.069162,-0.068038,0.375022,0.285177,-0.256183,0.192317,0.291457,-0.236187,-0.080192,-0.08027,-0.61357,0.330474,0.624075,-0.240534,-0.173708,0.059095,-0.087454,-0.278056,0.163023,-0.037111,-0.052842,0.060571,0.195222,-0.074984,-0.059903,0.136911,0.135668,-0.156483,0.096224,-0.251482,0.082266,0.294256,0.018078,0.046387,-0.137074,0.083023,0.028824,0.285134,0.045107,-0.047554,-0.033804,-0.022205,0.073,0.070962,-0.075661,0.132559,-0.000658,-0.116878,-0.124436,0.014967,-0.026984,0.176771,-0.09307,-0.029486,0.132485,0.001245,-0.017119,0.045323,-0.043494,-0.078951,-0.026035,0.011452,-0.046878,0.037849,-0.137571,0.032629,-0.017938,0.025162,-0.060423,-0.002507,0.06057,-0.014202,-0.004772,-0.035886,0.007221,-0.029126,0.023116,-0.012115,0.0083,-0.010559,-0.019091,-0.006083,0.020611,-0.00803,0.015305,0.023266,0.015341,-0.018387,-0.01467,0.002515,0.005544,-0.000715,-0.000149,-0.012467,0.031343,-0.002361,-0.013004,0.005954,-0.0174,-0.013717,-0.007823,0.005785,0.01412,-0.013608,-0.016685,-0.000407,-0.000307,-1
-11781.060906,-319.117399,4.243235,-19.271361,-16.516829,24.663445,-5.345185,-4.603342,17.855319,0.367474,-7.507569,-11.116538,8.159963,-7.610416,-8.033829,-4.002359,5.196665,0.160902,7.938845,-5.495781,-5.94613,0.497929,-2.37785,0.634191,-1.101361,0.325609,0.410704,0.407977,0.469006,1.341577,0.639951,-0.052762,0.18521,0.557979,1.039493,0.261348,-0.456106,0.325363,0.360403,-0.20219,-0.167859,0.033227,-0.260623,-0.268296,-0.570825,0.112696,-0.035059,-0.283959,0.091528,0.007599,0.417526,0.160992,0.111021,0.218539,0.161611,0.082833,-0.200012,0.048662,-0.094827,-0.112735,0.027291,-0.243896,-0.116316,0.124973,-0.093756,0.122369,-0.189007,0.032431,0.034201,0.128673,0.130921,0.11621,0.151615,0.068066,-0.348271,0.041894,0.022528,-0.002978,-0.040021,0.153358,-0.111945,0.040231,-0.023296,0.131221,0.019236,0.141395,0.026335,-0.044498,-0.049232,0.092571,-0.055497,0.036758,0.167275,0.04471,-0.085831,-0.051909,0.075557,-0.019156,0.114993,0.040421,-0.051304,0.012006,0.032425,0.109381,0.012076,-0.02077,0.104777,0.00653,-0.05349,-0.018751,-0.062392,-0.093471,-0.009691,-0.018604,-0.023336,0.001014,0.000207,-0.028798,0.036307,-0.016536,0.004609,0.010907,-0.002332,0.01323,0.012484,0.035481,-0.019333,0.000969,0.001748,-0.003033,-0.010257,0.01848,-0.006424,-0.009636,-0.016048,-0.00949,-0.026777,-0.022247,0.006801,0.000429,0.005081,0.005508,-0.009327,0.00603,0.003652,-0.000937,-0.019373,-0.004442,0.009951,-0.008599,-1
-12283.038482,-207.852162,-22.526403,14.554218,11.350962,3.267206,-14.155229,9.476939,-2.97966,-5.273595,1.732033,-4.931095,-2.100701,-8.199229,-5.35579,-5.023452,-3.993735,1.050922,3.027013,-1.456526,1.244037,0.015385,2.418065,3.18184,0.305581,0.279196,-1.394389,0.228658,-1.954392,-0.148315,0.079531,0.04188,0.95107,0.180634,0.040998,-0.094621,-0.248,0.090097,0.168306,0.684537,-0.380299,-0.029145,-0.14243,0.202518,-0.004662,0.15967,-0.069811,-0.211945,0.089875,-0.177936,-0.07395,-0.210764,-0.134013,-0.07467,0.014324,0.181872,0.132414,0.113474,-0.022758,0.280206,-0.129215,0.006996,0.010192,0.004473,0.104833,0.075136,0.024505,-0.039923,0.075006,-0.064797,0.156999,-0.036748,0.02033,0.140657,-0.165056,-0.044112,0.041922,-0.088133,-0.030451,-0.047577,-0.101123,0.201002,-0.009725,0.159888,0.12762,0.057188,-0.033274,-0.067207,-0.043603,0.148331,-0.125172,0.149247,-0.116623,-0.023956,0.025599,-0.005104,0.054007,0.059594,0.010897,0.076585,0.019938,0.05935,0.013382,0.036539,0.072612,-0.010245,-0.004632,-0.034798,0.055033,0.012186,0.015824,-0.067354,0.016121,0.039888,0.006045,0.001619,0.04185,-0.017592,-0.007729,-0.043773,0.016115,0.001612,0.004073,0.012185,0.006247,-0.003071,-0.005343,-0.004839,0.00329,0.015739,0.004481,-0.00428,0.008726,0.001009,-0.011942,-0.014625,0.003128,-0.000173,-0.015405,-0.010381,-0.005768,-0.004469,-0.00102,-0.0165,0.00514,-0.007783,-0.024086,0.009873,-0.010475,0.020568,-1
-8616.447938,58.71436,-1.294554,-66.998006,-2.2417,-11.44665,-5.221029,1.312689,7.963056,11.11349,1.922509,-2.222264,2.178893,5.444781,5.379169,5.309839,-2.555589,-6.744815,-5.840765,-0.834252,2.723661,-0.821302,-1.882641,-2.79808,-2.814741,1.921922,-0.209343,-2.793176,0.582144,1.497937,0.015005,0.748849,-0.834538,0.739617,0.17811,-0.740235,-0.681817,0.032775,-0.517033,0.500245,-0.177669,-0.302731,0.024115,-0.01178,-0.08546,0.30767,0.197675,0.017511,0.592017,-0.005622,0.329832,0.291729,0.264178,-0.020311,-0.281263,0.28074,-0.000011,0.396721,-0.14766,0.282269,0.482721,0.187876,-0.177389,-0.276346,0.002456,0.2435,-0.101787,-0.124113,0.065023,0.11431,0.172334,0.243306,-0.081554,0.147936,0.050855,-0.040146,0.105238,-0.064349,0.054088,0.036768,-0.049679,0.293443,0.068737,0.178341,0.101711,0.109092,-0.081382,-0.086118,-0.044071,0.057235,0.130139,0.141606,0.018701,-0.06172,0.032201,0.057019,-0.076926,0.041217,0.039,-0.137046,0.049494,-0.033413,-0.003863,-0.011576,0.03277,0.07507,-0.132688,0.002941,-0.097766,0.033223,0.059553,-0.018516,-0.010419,-0.028896,0.018634,0.018804,-0.009094,0.019502,0.006384,-0.004563,0.013843,0.029442,0.038194,-0.006557,-0.038064,0.021547,-0.009665,0.029382,0.009533,-0.009938,-0.037226,0.010584,-0.014408,-0.006819,0.034551,-0.008109,0.02053,-0.006318,-0.009371,0.01267,0.001763,-0.020075,-0.015276,-0.010879,-0.038598,0.016552,0.004926,-0.010143,-0.009349,0.003235,1
