@relation Act_Set_2

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute feature100 numeric
@attribute feature101 numeric
@attribute feature102 numeric
@attribute feature103 numeric
@attribute feature104 numeric
@attribute feature105 numeric
@attribute feature106 numeric
@attribute feature107 numeric
@attribute feature108 numeric
@attribute feature109 numeric
@attribute feature110 numeric
@attribute feature111 numeric
@attribute feature112 numeric
@attribute feature113 numeric
@attribute feature114 numeric
@attribute feature115 numeric
@attribute feature116 numeric
@attribute feature117 numeric
@attribute feature118 numeric
@attribute feature119 numeric
@attribute feature120 numeric
@attribute feature121 numeric
@attribute feature122 numeric
@attribute feature123 numeric
@attribute feature124 numeric
@attribute feature125 numeric
@attribute feature126 numeric
@attribute feature127 numeric
@attribute feature128 numeric
@attribute feature129 numeric
@attribute feature130 numeric
@attribute feature131 numeric
@attribute feature132 numeric
@attribute feature133 numeric
@attribute feature134 numeric
@attribute feature135 numeric
@attribute feature136 numeric
@attribute feature137 numeric
@attribute feature138 numeric
@attribute feature139 numeric
@attribute feature140 numeric
@attribute feature141 numeric
@attribute feature142 numeric
@attribute feature143 numeric
@attribute feature144 numeric
@attribute feature145 numeric
@attribute feature146 numeric
@attribute feature147 numeric
@attribute feature148 numeric
@attribute feature149 numeric
@attribute feature150 numeric
@attribute feature151 numeric
@attribute feature152 numeric
@attribute feature153 numeric
@attribute feature154 numeric
@attribute feature155 numeric
@attribute feature156 numeric
@attribute Activation {1,-1}

@data
-0.038916,0.544778,0.248842,0.040242,0.033648,0.137603,0.158416,0.086372,-0.124297,0.435329,0.050455,0.061542,0.134687,-0.043355,-0.015095,-0.049259,0.029167,-0.017574,-0.018216,-0.013069,0.012286,-0.030743,-0.022214,-0.003285,-0.005448,0.031552,-0.821858,0.639794,0.318157,-0.046004,0.176682,0.158054,0.304366,-0.236751,-0.094236,-0.019843,0.028439,-0.292042,-0.067724,0.525899,0.427172,0.329179,0.301498,0.331461,0.289565,0.31126,0.319604,0.381029,0.334317,0.233783,0.287965,0.246398,4.372231,3.450513,2.78295,2.984407,2.9116,2.653879,2.492188,2.636295,2.878934,3.021414,2.371509,2.546513,2.46767,57.800112,48.064484,39.933886,44.378992,39.926942,37.599283,35.462647,36.697533,40.710212,42.645902,35.564991,34.877548,34.782124,1.009391,1.257638,0.859631,0.577487,0.645846,0.64279,0.697585,0.658746,0.625826,0.980545,0.458138,0.600173,0.567124,7.878788,5.896582,4.733603,5.504483,5.185922,4.623591,4.205384,4.630731,5.317741,5.337935,4.314433,4.167887,4.223816,96.477551,85.702637,64.790333,80.630343,69.308661,66.509169,62.420319,63.715103,72.816405,79.843751,64.382975,61.619629,61.369071,-0.818443,-0.260172,-0.310365,-0.487643,-0.531165,-0.367536,-0.414407,-0.457033,-0.715049,-0.177437,-0.365666,-0.403795,-0.305817,-7.617089,-6.253118,-4.956363,-5.045763,-5.082665,-4.768609,-4.438359,-4.67947,-4.797787,-5.47697,-4.035955,-4.813773,-4.58601,-106.186208,-82.943198,-71.248148,-76.678588,-69.243085,-65.849596,-62.911427,-65.004819,-71.393994,-71.607166,-61.109211,-61.320938,-61.657641,1
1.267376,0.065707,0.207427,-0.030494,0.030523,0.092703,0.056798,0.035992,0.036154,0.116333,0.076917,0.077404,0.09598,-0.006184,-0.028398,-0.008307,-0.012692,0.004301,0.006447,-0.004675,-0.003554,0.007147,0.022606,-0.009854,0.007105,0.02549,-0.26859,-0.055281,-0.11501,0.163267,0.332501,0.11502,0.114808,0.118222,-0.083542,0.179422,-0.091554,-0.053713,-0.226597,0.480869,0.575527,0.341018,0.330967,0.304917,0.323099,0.281545,0.270384,0.243223,0.24873,0.249976,0.230015,0.250161,3.829669,3.868697,2.989967,2.87896,2.551374,2.714955,2.543849,2.473533,2.199949,2.257662,2.156443,2.016384,2.182529,51.676044,52.681064,43.112607,41.002749,35.373217,39.00152,37.282043,35.579762,31.601246,32.883708,30.291536,29.710002,30.107261,2.160774,1.147106,0.767137,0.508509,0.570744,0.668725,0.520369,0.509009,0.450554,0.567878,0.484432,0.479742,0.543606,6.139967,6.96266,5.124538,5.123893,4.641669,4.973904,4.534247,4.471074,3.954122,4.063059,3.83705,3.71635,3.829705,91.114719,86.237361,76.719563,73.063371,64.743185,71.93232,66.651915,65.0959,55.212524,57.924606,55.429969,53.188161,54.738204,0.500788,-0.834957,-0.426999,-0.646537,-0.522318,-0.456359,-0.459315,-0.436148,-0.403295,-0.308277,-0.39452,-0.328938,-0.340081,-7.625081,-7.116925,-5.407913,-5.161431,-4.435841,-4.694996,-4.46886,-4.371844,-3.766756,-3.965364,-3.871703,-3.463247,-3.994869,-93.527145,-101.656631,-74.322187,-73.129135,-61.680679,-67.821628,-66.391745,-61.812254,-54.563028,-58.220374,-52.538615,-53.730955,-51.419649,1
1.785851,0.519627,0.351673,-0.04545,0.253399,0.082204,0.047625,0.127119,0.01565,0.049328,0.109763,-0.011338,-0.105066,0.055015,-0.044661,0.024183,-0.013012,-0.000721,0.009611,-0.006361,0.010986,-0.012523,-0.00808,-0.022055,0.003522,0.02668,-0.064627,-0.071967,-0.057834,-0.188031,-0.086623,-0.075607,0.0888,0.122526,0.20187,0.152217,-0.018209,0.08277,0.039665,0.558147,0.702443,0.476108,0.411189,0.376703,0.340498,0.296503,0.258821,0.269211,0.24933,0.269898,0.291532,0.355571,3.994727,4.384525,3.798515,3.086332,2.816807,2.652881,2.649958,2.264663,2.24738,2.28703,2.103182,2.53144,2.632991,55.565724,57.462031,51.442438,43.721285,39.747389,37.59763,37.949315,32.405714,32.046761,33.278518,29.748274,36.629162,37.43844,2.773483,1.629373,1.166701,0.643772,0.940521,0.638862,0.574883,0.57862,0.491152,0.496746,0.611267,0.529366,0.433002,6.581717,7.367316,6.675004,5.339792,4.908949,4.585701,4.611718,4.119585,3.905379,3.992746,3.495885,4.78203,4.759909,102.227382,100.963463,90.071372,78.217857,72.258136,65.063746,68.923012,57.706085,56.82511,57.036076,53.12469,65.038261,66.679562,0.87334,-0.740627,-0.490915,-0.769215,-0.398853,-0.561045,-0.460059,-0.317897,-0.442808,-0.383067,-0.355445,-0.530144,-0.865661,-7.753756,-8.389476,-7.144221,-5.64622,-5.119036,-4.921947,-4.829142,-4.003973,-4.01283,-4.019359,-3.926694,-4.275677,-4.696847,-96.988591,-100.359214,-95.167421,-77.584952,-69.226758,-69.627311,-67.025406,-57.646445,-56.140924,-59.381749,-52.496696,-65.19288,-65.801387,-1
0.743799,0.585238,0.454242,0.186525,0.131861,0.237666,0.123758,-0.054759,-0.068156,-0.149012,0.083421,0.225399,0.141804,-0.02193,-0.022383,-0.010828,0.007925,-0.018516,-0.006476,0.00397,0.001673,0.009575,0.004929,0.005844,0.008977,0.002504,-0.157844,0.013902,-0.108822,0.088763,-0.014069,-0.112261,-0.103022,0.04851,0.04905,0.028286,-0.061491,0.049074,-0.010478,0.596603,0.636257,0.374061,0.33697,0.422534,0.304878,0.325917,0.293867,0.352743,0.382212,0.418654,0.332649,0.345574,3.446011,3.584959,2.9006,2.685465,2.530569,2.490365,2.527018,2.373053,2.452308,2.36885,2.701479,2.376553,2.616403,45.055516,48.205803,40.256093,38.347751,34.616915,36.158615,35.140484,32.806162,34.03567,33.382394,35.335456,32.901355,35.788473,1.735555,1.594922,1.06655,0.799906,0.898192,0.736464,0.710647,0.51021,0.467909,0.455961,0.703883,0.826193,0.784665,5.668427,6.241548,4.93439,4.630486,4.713735,4.257668,4.404265,4.407738,4.410095,4.076747,4.907083,4.225079,4.756515,78.030078,87.498637,75.662759,72.070155,64.059271,64.476116,63.764559,58.798279,61.942177,59.387062,63.210306,58.643628,62.310784,-0.271868,-0.599067,-0.253852,-0.399149,-0.554769,-0.337491,-0.445507,-0.540732,-0.793533,-0.913277,-0.815634,-0.362181,-0.460613,-6.68908,-6.726694,-5.583145,-5.028297,-4.35824,-4.486893,-4.567917,-3.988666,-4.377403,-4.353626,-4.85552,-4.332224,-4.591982,-81.447189,-86.698412,-70.040626,-65.244129,-60.563837,-63.593276,-61.512417,-56.724192,-59.665479,-59.184666,-62.231521,-59.425423,-64.291927,1
1.056232,0.266194,0.222068,-0.099409,0.017003,-0.103766,0.097095,0.083698,0.09547,0.14555,0.028987,0.133293,0.063,-0.008444,-0.002707,0.017243,-0.010084,0.003722,-0.002834,-0.014733,-0.015452,-0.002817,0.001042,-0.005939,0.000885,-0.000918,0.253799,0.001088,0.038041,0.073407,-0.047195,-0.056131,0.036838,0.135501,-0.070994,0.046053,0.026678,-0.048543,0.028687,0.375085,0.308938,0.396511,0.300919,0.312483,0.267893,0.251017,0.377897,0.288241,0.266761,0.259153,0.249539,0.190569,2.80086,2.663674,2.545934,2.363744,2.519421,2.323631,2.316539,2.149786,2.15107,1.97113,2.072941,2.025661,1.644902,39.546955,38.732696,36.774112,34.871475,37.385048,33.692776,33.766931,29.753547,31.655831,28.410632,30.199093,28.78884,23.585002,1.703629,0.804991,0.855009,0.415177,0.596371,0.360509,0.542899,0.692716,0.634823,0.6028,0.45616,0.527978,0.385948,4.688493,4.823391,4.719202,4.177288,4.665029,4.082799,4.236452,3.764693,3.931941,3.587793,3.889126,3.525537,3.035801,72.322729,67.76125,65.012578,61.130968,63.576447,58.218447,60.04363,52.524093,56.2835,48.098088,50.669022,49.428743,41.640091,0.397945,-0.288067,-0.513752,-0.638838,-0.492878,-0.573337,-0.341955,-0.633762,-0.37167,-0.34861,-0.464206,-0.350514,-0.280251,-5.176039,-4.524556,-4.363319,-4.115426,-4.280272,-4.082752,-3.95706,-3.830466,-3.714774,-3.388421,-3.445409,-3.674854,-2.814362,-68.144539,-68.439115,-65.724291,-60.988184,-68.620239,-60.326654,-59.752471,-50.986132,-55.914907,-51.801359,-55.069185,-51.545701,-41.822694,-1
1.861038,0.411721,0.505192,-0.039109,0.156428,0.090158,-0.031921,0.019047,-0.031234,-0.045414,0.03562,-0.036152,-0.085798,-0.066527,0.040673,-0.026563,0.037139,-0.013387,-0.025663,0.038076,0.011534,0.001135,0.004885,0.025758,-0.000563,-0.014879,0.229646,0.337429,-0.087054,-0.14752,-0.154728,0.090318,0.070678,0.043948,0.012707,0.003324,0.200705,-0.216801,0.055931,0.658095,0.688135,0.455743,0.457667,0.390442,0.338189,0.296336,0.300774,0.283029,0.297684,0.324289,0.277085,0.352251,3.704078,4.253208,3.40725,3.226878,3.000384,2.73864,2.525044,2.601591,2.249902,2.549109,2.246073,2.403449,2.776945,48.867104,56.55719,46.72819,44.669366,41.726733,37.704261,35.80961,37.788955,32.702995,36.44288,30.654341,35.203357,38.083008,2.937789,1.679709,1.24896,0.714014,0.86345,0.685837,0.506594,0.535699,0.448615,0.480573,0.554043,0.458577,0.564775,6.001999,7.527221,6.044554,5.561759,5.291155,4.886001,4.559557,4.668584,4.029569,4.604997,4.043026,4.379744,5.021118,91.02381,104.956978,80.926835,81.838178,73.1017,65.188571,63.84667,67.35081,60.01211,63.2592,54.30121,63.760882,67.981345,0.767407,-0.769353,-0.340166,-0.867778,-0.497523,-0.494631,-0.527443,-0.507416,-0.543493,-0.555916,-0.590961,-0.511548,-0.719292,-7.150219,-8.096557,-6.114832,-5.963863,-5.458612,-4.947565,-4.466404,-4.538391,-3.945536,-4.52963,-3.8471,-4.275639,-4.996461,-84.802987,-100.549601,-85.85323,-78.064161,-73.890407,-68.382246,-64.787188,-65.591466,-56.75804,-64.921829,-54.257598,-61.824487,-68.219888,-1
0.644589,0.157192,-0.002492,0.034958,0.217888,0.214006,0.094617,0.177805,-0.011947,0.126899,0.024311,0.029715,0.174228,0.049806,0.004598,-0.000025,0.004073,-0.016632,0.010393,-0.009897,0.017361,-0.019359,0.011735,-0.00211,-0.005079,-0.005047,-0.072583,-0.04833,0.136256,0.121073,0.010293,0.104602,0.003286,0.129342,-0.043555,0.006756,-0.003508,-0.169215,-0.048402,0.46781,0.41307,0.3067,0.357415,0.303116,0.295208,0.289368,0.280894,0.248571,0.26749,0.274415,0.244759,0.354592,3.330561,3.369557,2.836713,2.862994,2.79698,2.555044,2.477905,2.628489,2.174799,2.338988,2.33895,2.187787,2.465277,45.36077,47.440779,41.111024,41.810031,41.029565,35.817634,36.111422,38.49192,30.712598,33.199489,33.685756,31.942919,35.353727,1.399943,0.899626,0.518402,0.604568,0.740476,0.711544,0.572359,0.659134,0.425105,0.580978,0.469855,0.462186,0.764812,5.541401,6.071854,4.963268,4.909276,5.081554,4.451609,4.350526,4.588,3.800298,4.289801,4.142975,4.060667,4.021726,76.687451,81.937857,72.145453,73.377596,73.802435,63.272895,64.594449,68.415143,53.855699,59.503916,59.849756,57.009608,63.759799,-0.187065,-0.539257,-0.553535,-0.635611,-0.329251,-0.325556,-0.446165,-0.319215,-0.455706,-0.352067,-0.49035,-0.408611,-0.441012,-6.215641,-5.848751,-5.090837,-5.118784,-4.882818,-4.650917,-4.464617,-4.655042,-3.848926,-4.024421,-4.219153,-3.762985,-4.746002,-85.226051,-85.909138,-73.071393,-74.518963,-73.217789,-62.423266,-63.730808,-66.952174,-53.948511,-59.035804,-60.414808,-57.56937,-63.594483,1
1.633556,0.304447,0.298531,-0.334594,0.089332,-0.093384,0.291943,0.154451,0.06966,-0.260867,-0.185113,0.051489,0.052014,0.019378,0.022906,-0.002006,-0.013257,0.000146,-0.00831,0.003711,0.04127,0.037741,-0.031689,-0.011639,0.005446,-0.016821,0.124213,0.176116,0.154894,0.087014,-0.12793,0.089909,-0.025691,-0.018711,-0.075356,-0.179561,0.003392,0.214431,0.075388,0.381116,0.538737,0.318153,0.39014,0.30254,0.27667,0.411287,0.31026,0.349811,0.294672,0.305509,0.41614,0.37848,2.625729,3.027628,2.644927,2.974972,2.694926,2.316069,2.747301,2.446266,2.179688,2.204655,2.210703,2.197939,2.123541,36.594702,40.887962,36.569533,42.283796,37.36587,32.953818,38.809671,35.700844,30.376407,31.431129,30.568917,31.500081,26.60875,2.317014,1.247817,0.855365,0.345501,0.60907,0.375337,0.993803,0.71927,0.661689,0.257222,0.303431,0.639135,0.678102,4.701372,4.837266,4.682612,5.48191,5.009033,4.216516,4.626965,4.338799,3.773997,3.740157,3.825355,3.761359,3.718858,62.256166,70.505035,63.842952,73.521408,69.049609,58.797595,68.452333,62.678975,54.08699,55.592443,55.348694,55.004048,47.996906,0.993733,-0.585314,-0.230816,-1.019807,-0.449133,-0.586381,-0.416703,-0.386849,-0.599626,-0.792139,-0.770134,-0.793176,-0.694123,-4.626375,-5.748854,-4.693091,-5.081026,-4.561583,-3.903688,-5.067582,-4.233904,-3.893341,-4.018602,-3.957796,-4.04705,-3.852857,-67.44192,-73.240202,-65.920589,-74.569268,-62.79373,-55.560117,-68.446283,-63.10266,-54.167189,-55.876046,-52.110936,-56.102467,-46.737816,-1
0.663046,0.339849,0.105918,-0.050986,0.212838,0.148021,0.112232,0.015363,-0.030811,0.222635,0.008494,0.070521,0.059957,-0.025198,-0.055995,0.009767,-0.017619,0.024146,-0.011335,-0.036339,0.004307,-0.019404,-0.010281,0.004962,0.019081,0.009898,-0.003954,-0.103582,-0.443892,-0.162392,0.159955,-0.157127,0.154131,0.105453,-0.076802,0.111993,0.000332,0.16208,0.094323,0.504133,0.58174,0.328924,0.380681,0.328028,0.283542,0.278594,0.313981,0.239487,0.239168,0.256689,0.24867,0.247909,3.748785,4.215542,2.752011,3.222194,2.611886,2.460434,2.50269,2.25787,2.105791,2.150064,2.439878,2.132983,2.192016,50.034924,51.624699,37.347573,45.615534,36.418846,33.551875,35.439498,30.631581,30.353057,30.825282,34.826003,30.06123,30.516107,1.587803,1.451978,0.674772,0.602797,0.730084,0.628049,0.569474,0.533328,0.391208,0.628178,0.409598,0.468372,0.544621,6.152333,7.508005,5.327458,5.268169,4.937349,4.377795,4.368657,4.125069,3.795288,3.820279,4.199467,3.768215,4.266284,86.126116,93.98742,68.529946,78.9153,64.800043,57.826501,61.805534,50.879961,55.162131,55.955427,62.732702,50.708263,53.717466,-0.178155,-0.62164,-0.488603,-0.718071,-0.400773,-0.368626,-0.41588,-0.551219,-0.450374,-0.202306,-0.499419,-0.415942,-0.346623,-7.253387,-7.687899,-4.585925,-6.004,-4.353256,-4.288076,-4.526287,-3.749047,-3.629617,-3.686049,-4.374868,-3.719593,-3.460349,-88.10524,-89.646611,-65.23986,-80.094136,-62.309079,-61.424673,-63.451449,-55.852913,-52.212307,-49.659,-58.583278,-54.809408,-55.754806,1
1.211974,0.492275,0.159566,-0.029475,0.164379,0.120957,0.105657,0.135303,0.03574,0.058412,0.100236,0.03784,-0.080086,0.010127,-0.035445,-0.00412,0.000811,0.007881,0.003694,0.017693,0.012198,-0.018054,0.006297,0.014136,0.005004,-0.005694,0.15435,0.09929,-0.031108,-0.060625,0.051737,0.077879,-0.440538,-0.214249,0.079877,-0.099364,0.036911,0.019545,0.140571,0.488347,0.42328,0.354892,0.297637,0.31487,0.277829,0.249067,0.236445,0.243374,0.263546,0.224009,0.26606,0.325691,3.901672,3.572923,3.058016,2.760033,2.759541,2.473375,2.311602,2.168357,2.218869,2.290018,2.098099,2.454222,2.679376,51.286359,49.484291,43.102,38.968024,39.534729,35.014003,33.055798,30.45181,31.419729,32.454031,30.254105,34.650542,37.915904,2.084291,1.209236,0.785649,0.507421,0.761407,0.615372,0.556906,0.557513,0.473182,0.510729,0.491857,0.471244,0.429417,7.208795,6.06604,5.56824,5.033521,4.921461,4.390896,4.032511,3.706608,3.932478,4.003436,3.725336,4.381796,4.80077,87.999974,87.109606,73.498462,65.445372,72.044873,61.410344,56.23094,53.313886,55.426978,58.316472,55.05977,61.705535,70.558361,0.408577,-0.303837,-0.451934,-0.539539,-0.355448,-0.354403,-0.326369,-0.271909,-0.383017,-0.406061,-0.292811,-0.467286,-0.698688,-6.85832,-6.697372,-5.25422,-4.773652,-4.915179,-4.377877,-4.055253,-3.964239,-3.877046,-3.993141,-3.628183,-4.310241,-4.806433,-92.360786,-88.240175,-79.027899,-69.958544,-67.312087,-61.187396,-58.338909,-54.514453,-55.010591,-52.615186,-51.95792,-61.31266,-65.819859,1
1.226371,0.961018,0.273137,0.166725,0.266787,0.184657,-0.106549,-0.128506,-0.05226,-0.142858,0.12682,-0.007449,-0.034833,0.004563,0.00951,-0.013243,-0.008816,-0.005678,0.016704,0.015014,-0.003911,0.000992,0.014606,-0.014206,0.000467,0.003011,0.214937,-0.211893,0.094211,0.08501,-0.155294,-0.011774,0.009791,-0.006176,-0.008475,-0.045889,-0.029333,-0.100605,-0.053804,0.532579,0.506279,0.329296,0.321238,0.30688,0.29504,0.330149,0.364526,0.364261,0.265466,0.36834,0.269578,0.273929,4.480427,3.983986,3.006181,2.73934,2.666062,2.547596,2.571538,2.884609,2.464216,2.368594,2.468812,2.151693,2.077775,66.065561,57.852073,44.567809,39.152931,37.860781,37.109415,36.809045,43.249141,34.174184,34.998475,36.126079,29.694284,28.711454,2.1398,1.84392,0.807618,0.778129,0.806557,0.658665,0.417882,0.500556,0.505611,0.324041,0.766202,0.479432,0.473356,8.234688,7.081494,5.343154,4.752384,4.624853,4.431689,4.503322,5.123675,4.403453,4.213064,4.596274,3.854428,3.786907,116.229368,108.284892,80.948287,66.971606,66.345367,65.50819,66.917557,74.811729,60.138551,61.53887,65.946686,51.236072,52.73701,0.261291,0.089817,-0.353542,-0.369386,-0.292777,-0.362036,-0.732785,-0.796199,-0.788938,-0.618603,-0.55898,-0.500818,-0.522626,-7.68068,-7.306414,-5.297961,-4.959921,-4.730407,-4.560978,-4.703581,-5.120153,-4.309949,-4.226496,-4.43653,-3.82115,-3.63211,-117.62251,-100.719282,-78.27802,-70.641921,-66.627919,-64.639498,-63.783441,-78.246054,-60.346862,-63.758468,-65.107748,-54.044932,-49.344839,-1
1.1722,0.52899,0.395409,0.108656,0.012573,-0.161251,0.006684,0.036749,-0.210814,-0.117716,-0.001933,0.235432,0.048214,0.022986,0.029408,-0.00481,0.010816,0.004392,-0.026308,0.002237,-0.005647,-0.011475,0.007658,-0.002172,0.013081,-0.000371,0.306399,-0.104457,0.17016,0.04914,-0.132943,0.035368,0.108482,0.203089,-0.144613,0.056566,0.190327,-0.069908,0.071418,0.553493,0.518541,0.304259,0.364035,0.28248,0.317921,0.367611,0.389395,0.36985,0.460328,0.317899,0.326623,0.273162,4.060028,3.436565,2.924901,2.719041,2.249868,2.564912,2.593484,2.709822,2.806173,2.671044,2.576503,2.63495,2.297877,58.760323,45.334743,41.635424,38.108326,31.884093,35.641588,36.995076,38.152603,39.261856,37.498916,36.38842,37.294761,32.37027,2.110977,1.446176,0.895871,0.752017,0.496765,0.422289,0.61076,0.70793,0.441539,0.694111,0.622358,0.806111,0.492778,7.002859,6.052157,5.618295,4.988106,3.804953,4.476717,4.437107,5.226054,5.174582,4.787604,4.61919,4.912564,4.070958,116.732086,77.375326,75.265639,70.648639,55.612478,60.340206,64.065758,69.824693,72.117317,68.923931,65.193942,68.852259,57.785899,0.275521,-0.29506,-0.156342,-0.511826,-0.479484,-0.706471,-0.712422,-0.647408,-0.855574,-0.931262,-0.529097,-0.33349,-0.464364,-7.860102,-6.411553,-4.778173,-4.6611,-4.073129,-4.538411,-4.713153,-4.578448,-4.99998,-4.879249,-4.599495,-4.587601,-4.17632,-96.332495,-84.483262,-73.891684,-64.085009,-56.208432,-64.440764,-65.111388,-68.387814,-72.226255,-66.071859,-66.655156,-64.167102,-58.785392,1
0.842753,0.384907,0.248271,0.208744,0.334284,0.16709,-0.117872,0.292562,0.173263,0.055861,-0.049141,-0.087033,-0.01203,-0.005446,-0.021182,0.004622,-0.00016,-0.00421,0.005603,0.011454,0.004821,0.004984,0.01295,-0.001929,-0.005813,-0.015006,-0.21504,-0.086118,-0.003223,0.030447,0.085975,0.045674,-0.135161,-0.029716,0.134956,0.062664,-0.02895,-0.045232,-0.039596,0.371899,0.30452,0.267018,0.288748,0.271672,0.258216,0.252237,0.250648,0.239053,0.244026,0.225522,0.252169,0.218906,2.814356,2.610197,2.322785,2.637692,2.813437,2.20391,2.529562,2.443621,2.208198,2.085364,1.941581,2.001305,1.714693,39.392457,37.273968,33.77276,39.079634,43.595207,32.109345,38.305905,36.434882,31.928843,29.865238,27.390417,29.260847,24.593001,1.503476,0.911866,0.725535,0.739856,0.80215,0.631081,0.316606,0.752659,0.574139,0.481241,0.363146,0.355281,0.379683,5.07273,4.428303,3.987772,4.592317,5.063702,3.869357,4.433026,4.357691,3.893799,3.73854,3.403396,3.531173,2.933457,67.455107,66.707204,59.278109,66.847979,75.975822,60.000047,66.594007,63.756905,56.736817,52.918107,50.068881,51.175854,42.330346,0.223065,-0.151578,-0.204964,-0.285851,-0.144704,-0.285595,-0.571721,-0.122736,-0.26156,-0.380919,-0.430822,-0.540953,-0.392423,-4.881805,-4.811923,-4.250938,-4.580945,-4.727221,-3.992447,-4.38243,-4.319105,-3.858635,-3.527266,-3.478739,-3.47813,-3.097068,-70.996408,-66.119418,-60.381757,-69.481618,-77.151657,-54.895422,-66.189659,-66.074842,-54.53313,-51.41658,-47.63834,-50.359063,-43.894668,-1
0.459642,0.600371,0.399058,-0.000428,0.139256,0.018274,-0.005213,-0.141096,0.01041,0.077465,0.047324,0.007703,0.108027,-0.072423,0.023154,-0.025888,0.005331,0.028112,0.00835,0.018707,0.031997,0.001488,-0.012528,0.024038,0.024221,0.006021,-0.433576,0.168371,0.137473,-0.050849,-0.124001,0.146437,0.247831,-0.328711,0.111561,-0.049584,0.027765,0.070354,-0.095486,0.486662,0.44089,0.363651,0.273764,0.361077,0.291153,0.337181,0.334711,0.317892,0.351559,0.320916,0.252155,0.242747,3.565947,3.364013,3.180262,2.633125,2.989479,2.665526,2.878993,2.837526,2.898574,2.938484,2.715321,2.333179,2.113904,49.262143,45.790743,44.823726,38.058935,42.128889,38.006775,40.460622,38.874888,41.736255,39.19162,36.696815,32.413855,29.164533,1.216284,1.336283,0.968747,0.46634,0.811958,0.537895,0.615286,0.404941,0.550756,0.725194,0.5691,0.430015,0.575681,5.749369,5.940563,5.571177,4.730996,5.380114,4.759247,4.606213,5.269248,5.021243,5.461508,5.338684,4.092494,3.447117,90.052869,76.184649,83.722317,68.641384,71.146645,62.900098,68.728773,72.034158,74.086852,68.543134,63.445321,58.170523,47.741365,-0.491624,-0.214697,-0.301636,-0.484707,-0.463364,-0.498649,-0.549423,-0.769787,-0.60067,-0.557131,-0.582308,-0.466575,-0.289791,-6.768188,-6.236513,-5.682139,-4.612216,-5.280136,-4.505032,-5.390723,-4.889072,-5.363707,-5.034044,-4.427061,-4.154756,-3.970209,-83.198179,-82.256062,-72.854992,-64.263054,-77.768742,-67.836741,-73.485572,-66.787731,-73.175002,-69.100323,-67.764779,-55.374513,-52.078649,1
